"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
4974,"NIUE","medium_airport","Niue International Airport",-19.0790309906006,-169.925598144531,209,"OC","NU","NU-U-A","Alofi","yes","NIUE","IUE","","","http://en.wikipedia.org/wiki/Niue_International_Airport","Hanan International Airport"
316547,"NLH","medium_airport","Ninglang Luguhu Airport",27.5403,100.7593,10804,"AS","CN","CN-53","Ninglang","no","ZPNL","NLH","","","https://en.wikipedia.org/wiki/Ninglang_Luguhu_Airport",""
31215,"NLWF","medium_airport","Pointe Vele Airport",-14.3114004135,-178.065994263,20,"OC","WF","WF-U-A","Futuna Island","yes","NLWF","FUT","","","http://en.wikipedia.org/wiki/Pointe_Vele_Airport",""
4975,"NLWW","medium_airport","Hihifo Airport",-13.2383003235,-176.199005127,79,"OC","WF","WF-U-A","Wallis Island","yes","NLWW","WLS","","","http://en.wikipedia.org/wiki/Hihifo_Airport",""
4976,"NSFA","medium_airport","Faleolo International Airport",-13.8299999237061,-172.007995605469,58,"OC","WS","WS-AA","Apia","yes","NSFA","APW","","","http://en.wikipedia.org/wiki/Faleolo_International_Airport",""
4977,"NSFQ","medium_airport","Fitiuta Airport",-14.2172,-169.425003,110,"OC","AS","AS-U-A","Fitiuta Village","yes","NSFQ","FTI","FAQ","","http://en.wikipedia.org/wiki/Fitiuta_Airport",""
4978,"NSTU","medium_airport","Pago Pago International Airport",-14.3310003281,-170.710006714,32,"OC","AS","AS-U-A","Pago Pago","yes","NSTU","PPG","PPG","","http://en.wikipedia.org/wiki/Pago_Pago_International_Airport",""
4979,"NTAA","large_airport","Faa'a International Airport",-17.553699,-149.606995,5,"OC","PF","PF-U-A","Papeete","yes","NTAA","PPT","","","http://en.wikipedia.org/wiki/Faa'a_International_Airport",""
4980,"NTAR","medium_airport","Rurutu Airport",-22.4340991973877,-151.360992431641,18,"OC","PF","PF-U-A","","yes","NTAR","RUR","","","http://en.wikipedia.org/wiki/Rurutu_Airport",""
4981,"NTAT","medium_airport","Tubuai Airport",-23.3654003143311,-149.524002075195,7,"OC","PF","PF-U-A","","yes","NTAT","TUB","","","http://en.wikipedia.org/wiki/Tubuai_-_Mataura_Airport",""
4983,"NTGA","medium_airport","Anaa Airport",-17.3526000976562,-145.509994506836,10,"OC","PF","PF-U-A","","yes","NTGA","AAA","","","http://en.wikipedia.org/wiki/Anaa_Airport",""
4984,"NTGB","medium_airport","Fangatau Airport",-15.819899559021,-140.886993408203,9,"OC","PF","PF-U-A","","no","NTGB","FGU","","","",""
4985,"NTGC","medium_airport","Tikehau Airport",-15.1196002960205,-148.231002807617,6,"OC","PF","PF-U-A","","yes","NTGC","TIH","","","http://en.wikipedia.org/wiki/Tikehau_Airport",""
4986,"NTGE","medium_airport","Reao Airport",-18.4659004211426,-136.440002441406,12,"OC","PF","PF-U-A","","no","NTGE","REA","","","",""
4987,"NTGF","medium_airport","Fakarava Airport",-16.0541000366211,-145.656997680664,13,"OC","PF","PF-U-A","","yes","NTGF","FAV","","","http://en.wikipedia.org/wiki/Fakarava_Airport",""
4988,"NTGI","medium_airport","Manihi Airport",-14.4368000030518,-146.070007324219,14,"OC","PF","PF-U-A","","yes","NTGI","XMH","","","http://en.wikipedia.org/wiki/Manihi_Airport",""
4989,"NTGJ","medium_airport","Totegegie Airport",-23.0799007415771,-134.889999389648,7,"OC","PF","PF-U-A","","yes","NTGJ","GMR","","","http://en.wikipedia.org/wiki/Totegegie_Airport",""
4990,"NTGK","medium_airport","Kaukura Airport",-15.6632995605469,-146.884994506836,11,"OC","PF","PF-U-A","","yes","NTGK","KKR","","","http://en.wikipedia.org/wiki/Kaukura_Airport",""
4991,"NTGM","medium_airport","Makemo Airport",-16.5839004516602,-143.658004760742,3,"OC","PF","PF-U-A","","yes","NTGM","MKP","","","http://en.wikipedia.org/wiki/Makemo_Airport",""
4992,"NTGP","medium_airport","Puka Puka Airport",-14.8094997406006,-138.813003540039,5,"OC","PF","PF-U-A","","no","NTGP","PKP","","","http://en.wikipedia.org/wiki/Puka-Puka_Airport",""
4993,"NTGT","medium_airport","Takapoto Airport",-14.7095003128052,-145.246002197266,12,"OC","PF","PF-U-A","","yes","NTGT","TKP","","","http://en.wikipedia.org/wiki/Takapoto_Airport",""
4994,"NTGU","medium_airport","Arutua Airport",-15.2482995986938,-146.617004394531,9,"OC","PF","PF-U-A","","yes","NTGU","AXR","","","http://en.wikipedia.org/wiki/Arutua_Airport",""
4995,"NTGV","medium_airport","Mataiva Airport",-14.8681001663208,-148.716995239258,11,"OC","PF","PF-U-A","","yes","NTGV","MVT","","","http://en.wikipedia.org/wiki/Mataiva_Airport",""
4997,"NTHE","medium_airport","Ahe Airport",-14.4280996322632,-146.25700378418,11,"OC","PF","PF-U-A","Ahe Atoll","yes","NTHE","AHE","","http://www.sia.aviation-civile.gouv.fr/aip/enligne/PDF_AIPparSSection/AIP%20PAC-P/AD/2/0703_AD%202.NTHE.pdf","http://en.wikipedia.org/wiki/Ahe_Airport","Tenukupara"
5000,"NTKR","medium_airport","Takaroa Airport",-14.4558000564575,-145.024993896484,13,"OC","PF","PF-U-A","","yes","NTKR","TKX","","","http://en.wikipedia.org/wiki/Takaroa_Airport",""
5001,"NTMD","medium_airport","Nuku Hiva Airport",-8.79559993743896,-140.22900390625,220,"OC","PF","PF-U-A","","yes","NTMD","NHV","","","http://en.wikipedia.org/wiki/Nuku_Hiva_Airport",""
5002,"NTMN","medium_airport","Hiva Oa-Atuona Airport",-9.76879024506,-139.011001587,1481,"OC","PF","PF-U-A","Hiva Oa Island","yes","NTMN","AUQ","","","http://en.wikipedia.org/wiki/Atuona_Airport","HIX"
5003,"NTTB","medium_airport","Bora Bora Airport",-16.4444007873535,-151.751007080078,10,"OC","PF","PF-U-A","Motu Mute","yes","NTTB","BOB","","","http://en.wikipedia.org/wiki/Bora_Bora_Airport",""
5004,"NTTG","medium_airport","Rangiroa Airport",-14.9542999267578,-147.660995483398,10,"OC","PF","PF-U-A","","yes","NTTG","RGI","","","http://en.wikipedia.org/wiki/Rangiroa_Airport",""
5005,"NTTH","medium_airport","Huahine-Fare Airport",-16.6872005462646,-151.022003173828,7,"OC","PF","PF-U-A","Fare","yes","NTTH","HUH","","","http://en.wikipedia.org/wiki/Huahine_-_Fare_Airport",""
5006,"NTTM","medium_airport","Moorea Airport",-17.49,-149.761993,9,"OC","PF","PF-U-A","","yes","NTTM","MOZ","","","https://en.wikipedia.org/wiki/Moorea_Airport","Temae Airport, Moorea Temae Airport"
5007,"NTTO","medium_airport","Hao Airport",-18.074800491333,-140.945999145508,10,"OC","PF","PF-U-A","","yes","NTTO","HOI","","","http://en.wikipedia.org/wiki/Hao_Airport",""
5008,"NTTP","medium_airport","Maupiti Airport",-16.4265003204346,-152.244003295898,15,"OC","PF","PF-U-A","","yes","NTTP","MAU","","","http://en.wikipedia.org/wiki/Maupiti_Airport",""
5009,"NTTR","medium_airport","Raiatea Airport",-16.7229,-151.466003,3,"OC","PF","PF-U-A","Uturoa","yes","NTTR","RFP","","","http://en.wikipedia.org/wiki/Raiatea_Airport",""
35158,"NVSQ","medium_airport","Gaua Island Airport",-14.2180995941,167.587005615,100,"OC","VU","VU-TOB","Gaua Island","yes","NVSQ","ZGU","","","http://en.wikipedia.org/wiki/Gaua_Airport","Banks Islands"
5010,"NVSS","medium_airport","Santo Pekoa International Airport",-15.5050001144,167.220001221,184,"OC","VU","VU-SAM","Luganville","yes","NVSS","SON","","http://www.airports.vu/Santo%20Pekoa/Santo%20Pekoa.htm","http://en.wikipedia.org/wiki/Santo-Pekoa_International_Airport",""
5011,"NVVV","medium_airport","Bauerfield International Airport",-17.699300765991,168.32000732422,70,"OC","VU","VU-SEE","Port Vila","yes","NVVV","VLI","","","http://en.wikipedia.org/wiki/Bauerfield_International_Airport","Efate Field, Vila Field, McDonald Field, Bauer Field"
5012,"NVVW","medium_airport","Tanna Airport",-19.455099105835,169.223999023438,19,"OC","VU","VU-TAE","","yes","NVVW","TAH","","","http://en.wikipedia.org/wiki/White_Grass_Airport",""
32439,"NWWA","medium_airport","Tiga Airport",-21.0960998535156,167.804000854492,128,"OC","NC","NC-U-A","Tiga","yes","NWWA","TGJ","","","http://en.wikipedia.org/wiki/Tiga_Airport",""
30778,"NWWC","medium_airport","Île Art - Waala Airport",-19.7206001281738,163.660995483398,306,"OC","NC","NC-U-A","Waala","yes","NWWC","BMY","","","http://en.wikipedia.org/wiki/%C3%8Ele_Art_-_Waala_Airport","Belep Islands Airport"
5013,"NWWD","medium_airport","Koné Airport",-21.0543003082275,164.837005615234,23,"OC","NC","NC-U-A","Koné","yes","NWWD","KNQ","","","http://en.wikipedia.org/wiki/Kon%C3%A9_Airport",""
5014,"NWWE","medium_airport","Île des Pins Airport",-22.5888996124268,167.455993652344,315,"OC","NC","NC-U-A","Île des Pins","yes","NWWE","ILP","","","http://en.wikipedia.org/wiki/%C3%8Ele_des_Pins_Airport",""
5015,"NWWK","medium_airport","Koumac Airport",-20.5463008880615,164.255996704102,42,"OC","NC","NC-U-A","Koumac","yes","NWWK","KOC","","","http://en.wikipedia.org/wiki/Koumac_Airport",""
5016,"NWWL","medium_airport","Lifou Airport",-20.7747993469238,167.240005493164,92,"OC","NC","NC-U-A","Lifou","yes","NWWL","LIF","","","http://en.wikipedia.org/wiki/Lifou_Airport",""
5017,"NWWM","medium_airport","Nouméa Magenta Airport",-22.25830078125,166.473007202148,10,"OC","NC","NC-U-A","Nouméa","yes","NWWM","GEA","","","http://en.wikipedia.org/wiki/Noum%C3%A9a_Magenta_Airport","l'Aéroport de Nouméa Magenta"
5018,"NWWR","medium_airport","Maré Airport",-21.4817008972168,168.037994384766,141,"OC","NC","NC-U-A","Maré","yes","NWWR","MEE","","","http://en.wikipedia.org/wiki/Mar%C3%A9_Airport",""
5019,"NWWU","medium_airport","Touho Airport",-20.7900009155273,165.259002685547,10,"OC","NC","NC-U-A","Touho","yes","NWWU","TOU","","","http://en.wikipedia.org/wiki/Touho_Airport",""
5020,"NWWV","medium_airport","Ouvéa Airport",-20.6406002044678,166.572998046875,23,"OC","NC","NC-U-A","Ouvéa","yes","NWWV","UVE","","","http://en.wikipedia.org/wiki/Ouv%C3%A9a_Airport",""
5021,"NWWW","medium_airport","La Tontouta International Airport",-22.0146007537842,166.212997436523,52,"OC","NC","NC-U-A","Nouméa","yes","NWWW","NOU","","http://www.cci-nc.com/tontouta/index.php","http://en.wikipedia.org/wiki/La_Tontouta_International_Airport","Aéroport de Nouméa - La Tontouta"
5023,"NZAA","large_airport","Auckland International Airport",-37.0080986023,174.792007446,23,"OC","NZ","NZ-AUK","Auckland","yes","NZAA","AKL","","http://www.auckland-airport.co.nz/","http://en.wikipedia.org/wiki/Auckland_International_Airport",""
5024,"NZAP","medium_airport","Taupo Airport",-38.7397003173828,176.083999633789,1335,"OC","NZ","NZ-WKO","Taupo","yes","NZAP","TUO","","","http://en.wikipedia.org/wiki/Taupo_Airport",""
5025,"NZAR","medium_airport","Ardmore Airport",-37.0297012329102,174.973007202148,111,"OC","NZ","NZ-AUK","Manurewa","no","NZAR","AMZ","","http://www.nzar.co.nz/","http://en.wikipedia.org/wiki/Ardmore_Airport",""
5026,"NZCH","large_airport","Christchurch International Airport",-43.4893989562988,172.531997680664,123,"OC","NZ","NZ-CAN","Christchurch","yes","NZCH","CHC","","http://www.christchurchairport.co.nz/","http://en.wikipedia.org/wiki/Christchurch_International_Airport",""
5027,"NZCI","medium_airport","Chatham Islands-Tuuta Airport",-43.810001373291,-176.457000732422,43,"OC","NZ","NZ-WGN","Waitangi","yes","NZCI","CHT","","","http://en.wikipedia.org/wiki/Chatham_Islands_/_Tuuta_Airport","Karewa"
5028,"NZDN","medium_airport","Dunedin Airport",-45.9281005859375,170.197998046875,4,"OC","NZ","NZ-OTA","Dunedin","yes","NZDN","DUD","","http://www.dnairport.co.nz/","http://en.wikipedia.org/wiki/Dunedin_International_Airport",""
5030,"NZGS","medium_airport","Gisborne Airport",-38.6632995605469,177.977996826172,15,"OC","NZ","NZ-GIS","Gisborne","yes","NZGS","GIS","","","http://en.wikipedia.org/wiki/Gisborne_Airport",""
5031,"NZGT","medium_airport","Glentanner Airport",-43.9067001342773,170.128005981445,1824,"OC","NZ","NZ-CAN","Glentanner Station","no","NZGT","GTN","","","http://en.wikipedia.org/wiki/Glentanner_Aerodrome","Lake Pukaki"
5032,"NZHK","medium_airport","Hokitika Airfield",-42.7136001586914,170.985000610352,146,"OC","NZ","NZ-WTC","","yes","NZHK","HKK","","","http://en.wikipedia.org/wiki/Hokitika_Airport",""
5033,"NZHN","medium_airport","Hamilton International Airport",-37.8666992188,175.332000732,172,"OC","NZ","NZ-WKO","Hamilton","yes","NZHN","HLZ","","http://www.hamiltonairport.co.nz/","http://en.wikipedia.org/wiki/Hamilton_International_Airport",""
5036,"NZKK","medium_airport","Kerikeri Airport",-35.2627983093262,173.912002563477,492,"OC","NZ","NZ-NTL","Kerikeri","yes","NZKK","KKE","","http://www.kerikeri-airport.co.nz/","http://en.wikipedia.org/wiki/Kerikeri_Airport",""
5037,"NZKT","medium_airport","Kaitaia Airport",-35.0699996948242,173.285003662109,270,"OC","NZ","NZ-NTL","Kaitaia","yes","NZKT","KAT","","","http://en.wikipedia.org/wiki/Kaitaia_Airport",""
5038,"NZLX","medium_airport","Alexandra Airport",-45.2117004394531,169.373001098633,752,"OC","NZ","NZ-OTA","Alexandra","no","NZLX","ALR","","","http://en.wikipedia.org/wiki/Alexandra_Aerodrome",""
5039,"NZMC","medium_airport","Mount Cook Airport",-43.7649993896484,170.132995605469,2153,"OC","NZ","NZ-CAN","","no","NZMC","MON","","","",""
5040,"NZMO","medium_airport","Manapouri Airport",-45.5331001281738,167.649993896484,687,"OC","NZ","NZ-STL","","no","NZMO","TEU","","","",""
5041,"NZMS","medium_airport","Hood Airport",-40.9733009338379,175.634002685547,364,"OC","NZ","NZ-WGN","Masterton","no","NZMS","MRO","","http://www.svas.org.nz/pages/hood_aerodrome_location.htm","http://en.wikipedia.org/wiki/Hood_Aerodrome",""
5042,"NZNP","medium_airport","New Plymouth Airport",-39.0085983276367,174.179000854492,97,"OC","NZ","NZ-TKI","New Plymouth","yes","NZNP","NPL","","","http://en.wikipedia.org/wiki/New_Plymouth_Airport",""
5043,"NZNR","medium_airport","Hawke's Bay Airport",-39.465801,176.869995,6,"OC","NZ","NZ-HKB","Napier","yes","NZNR","NPE","","http://www.hawkesbay-airport.co.nz/","http://en.wikipedia.org/wiki/Napier_Airport",""
5044,"NZNS","medium_airport","Nelson Airport",-41.2983016967773,173.220993041992,17,"OC","NZ","NZ-NSN","Nelson","yes","NZNS","NSN","","http://www.nelsonairport.co.nz/","http://en.wikipedia.org/wiki/Nelson_Airport_(New_Zealand)",""
5045,"NZNV","medium_airport","Invercargill Airport",-46.4123992919922,168.313003540039,5,"OC","NZ","NZ-STL","Invercargill","yes","NZNV","IVC","","http://www.invercargillairport.co.nz/index.htm","http://en.wikipedia.org/wiki/Invercargill_Airport",""
5046,"NZOH","medium_airport","RNZAF Base Ohakea",-40.2060012817383,175.388000488281,164,"OC","NZ","NZ-MWT","","no","NZOH","OHA","","http://www.airforce.mil.nz/about/hqbases/boh.htm","http://en.wikipedia.org/wiki/RNZAF_Base_Ohakea",""
5047,"NZOU","medium_airport","Oamaru Airport",-44.9700012207031,171.082000732422,99,"OC","NZ","NZ-OTA","","yes","NZOU","OAM","","","http://en.wikipedia.org/wiki/Oamaru_Aerodrome",""
5049,"NZPM","medium_airport","Palmerston North Airport",-40.3205986022949,175.617004394531,151,"OC","NZ","NZ-MWT","","yes","NZPM","PMR","","http://www.pnairport.co.nz/index.php","http://en.wikipedia.org/wiki/Palmerston_North_International_Airport",""
5050,"NZPP","medium_airport","Paraparaumu Airport",-40.9047012329102,174.988998413086,22,"OC","NZ","NZ-WGN","","no","NZPP","PPQ","","","http://en.wikipedia.org/wiki/Paraparaumu_Airport",""
5051,"NZQN","medium_airport","Queenstown International Airport",-45.0210990906,168.738998413,1171,"OC","NZ","NZ-OTA","Queenstown","yes","NZQN","ZQN","","","http://en.wikipedia.org/wiki/Queenstown_International_Airport",""
5052,"NZRO","medium_airport","Rotorua Regional Airport",-38.1091995239258,176.317001342773,935,"OC","NZ","NZ-BOP","Rotorua","yes","NZRO","ROT","","","http://en.wikipedia.org/wiki/Rotorua_Regional_Airport",""
5055,"NZTG","medium_airport","Tauranga Airport",-37.6719017028809,176.195999145508,13,"OC","NZ","NZ-BOP","Tauranga","yes","NZTG","TRG","","","http://en.wikipedia.org/wiki/Tauranga_Airport",""
5056,"NZTU","medium_airport","Timaru Airport",-44.3027992248535,171.225006103516,89,"OC","NZ","NZ-CAN","","yes","NZTU","TIU","","","http://en.wikipedia.org/wiki/Richard_Pearse_Airport",""
5057,"NZUK","medium_airport","Pukaki Airport",-44.2350006104,170.117996216,1575,"OC","NZ","NZ-CAN","Twitzel","no","NZUK","TWZ","","","https://en.wikipedia.org/wiki/Pukaki_Airport",""
5058,"NZWB","medium_airport","Woodbourne Airport",-41.5182991027832,173.869995117188,109,"OC","NZ","NZ-MBH","Blenheim","yes","NZWB","BHE","","","http://en.wikipedia.org/wiki/Woodbourne_Airport",""
5060,"NZWF","medium_airport","Wanaka Airport",-44.722198486328,169.24600219727,1142,"OC","NZ","NZ-OTA","","yes","NZWF","WKA","","","http://en.wikipedia.org/wiki/Wanaka_Airport","Luggate Airport"
5062,"NZWK","medium_airport","Whakatane Airport",-37.9206008911133,176.914001464844,20,"OC","NZ","NZ-BOP","","yes","NZWK","WHK","","","http://en.wikipedia.org/wiki/Whakatane_Airport",""
5063,"NZWN","large_airport","Wellington International Airport",-41.3272018433,174.804992676,41,"OC","NZ","NZ-WGN","Wellington","yes","NZWN","WLG","","http://www.wellingtonairport.co.nz/","http://en.wikipedia.org/wiki/Wellington_International_Airport",""
5064,"NZWO","medium_airport","Wairoa Airport",-39.0069007873535,177.406997680664,42,"OC","NZ","NZ-HKB","Wairoa","no","NZWO","WIR","","","",""
5066,"NZWR","medium_airport","Whangarei Airport",-35.7682991027832,174.365005493164,133,"OC","NZ","NZ-NTL","","yes","NZWR","WRE","","","http://en.wikipedia.org/wiki/Whangarei_Airport",""
5067,"NZWS","medium_airport","Westport Airport",-41.7380981445312,171.580993652344,13,"OC","NZ","NZ-WTC","","yes","NZWS","WSZ","","","http://en.wikipedia.org/wiki/Westport_Airport_(New_Zealand)",""
5068,"NZWU","medium_airport","Wanganui Airport",-39.9622001647949,175.024993896484,27,"OC","NZ","NZ-MWT","Wanganui","yes","NZWU","WAG","","","http://en.wikipedia.org/wiki/Wanganui_Airport",""
5069,"OAHR","medium_airport","Herat Airport",34.2099990844727,62.2282981872559,3206,"AS","AF","AF-HER","","yes","OAHR","HEA","","","http://en.wikipedia.org/wiki/Herat_Airfield",""
5070,"OAIX","medium_airport","Bagram Air Base",34.9460983276,69.2649993896,4895,"AS","AF","AF-PAR","Bagram","no","OAIX","OAI","","","http://en.wikipedia.org/wiki/Bagram_Air_Base",""
5071,"OAJL","medium_airport","Jalalabad Airport",34.3997993469238,70.4985961914062,1814,"AS","AF","AF-NAN","","no","OAJL","JAA","","","http://en.wikipedia.org/wiki/Jalalabad_Airport",""
5072,"OAKB","medium_airport","Hamid Karzai International Airport",34.565899,69.212303,5877,"AS","AF","AF-KAB","Kabul","yes","OAKB","KBL","","http://hamidkarzaiairport.com/","https://en.wikipedia.org/wiki/Hamid_Karzai_International_Airport","Kabul International Airport"
5073,"OAKN","medium_airport","Kandahar Airport",31.5058002471924,65.8478012084961,3337,"AS","AF","AF-KAN","","no","OAKN","KDH","","","http://en.wikipedia.org/wiki/Kandahar_International_Airport",""
5074,"OAMN","medium_airport","Maimana Airport",35.9308013916016,64.7609024047852,2743,"AS","AF","AF-FYB","","no","OAMN","MMZ","","","",""
5075,"OAMS","medium_airport","Mazar I Sharif Airport",36.706901550293,67.2097015380859,1284,"AS","AF","AF-BAL","","yes","OAMS","MZR","","","http://en.wikipedia.org/wiki/Mazari_Sharif_Airport",""
5078,"OAUZ","medium_airport","Konduz Airport",36.6651000976562,68.9107971191406,1457,"AS","AF","AF-KDZ","","no","OAUZ","UND","","","http://en.wikipedia.org/wiki/Kunduz_Airport",""
5079,"OBBI","large_airport","Bahrain International Airport",26.2707996368408,50.6335983276367,6,"AS","BH","BH-15","Manama","yes","OBBI","BAH","","http://www.bahrainairport.com/","http://en.wikipedia.org/wiki/Bahrain_International_Airport","مطار البحرين الدولي"
5082,"OEAB","medium_airport","Abha Regional Airport",18.2404003143,42.6566009521,6858,"AS","SA","SA-14","Abha","yes","OEAB","AHB","","","http://en.wikipedia.org/wiki/Abha_Regional_Airport",""
5083,"OEAH","medium_airport","Al Ahsa Airport",25.2852993011475,49.4851989746094,588,"AS","SA","SA-04","","yes","OEAH","HOF","","","http://en.wikipedia.org/wiki/Al-Ahsa_Domestic_Airport",""
5084,"OEBA","medium_airport","Al Baha Airport",20.2961006165,41.6343002319,5486,"AS","SA","SA-11","","yes","OEBA","ABT","","","http://en.wikipedia.org/wiki/Al-Baha_Domestic_Airport","Al-Aqiq"
5085,"OEBH","medium_airport","Bisha Airport",19.9843997955322,42.6208992004395,3887,"AS","SA","SA-14","","yes","OEBH","BHH","","","http://en.wikipedia.org/wiki/Bisha_Domestic_Airport",""
